country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($) ;gdp_per_capita ($);generation;;;;;;;;;
Puerto Rico;2005;male;35-54 years;96;449867;21.34;Puerto Rico2005;;83,914,521,300;23944;Boomers;19923;0;;;;;;;
Puerto Rico;2005;male;25-34 years;39;261481;14.92;Puerto Rico2005;;83,914,521,300;23944;Generation X;19924;1;;;;;;;
Puerto Rico;2005;male;15-24 years;29;299874;9.67;Puerto Rico2005;;83,914,521,300;23944;Millenials;19925;1;;;;;;;
Puerto Rico;2005;female;55-74 years;13;342743;3.79;Puerto Rico2005;;83,914,521,300;23944;Silent;19926;1;;;;;;;
Puerto Rico;2005;female;35-54 years;16;517943;3.09;Puerto Rico2005;;83,914,521,300;23944;Boomers;19927;1;;;;;;;
Puerto Rico;2005;female;75+ years;3;120440;2.49;Puerto Rico2005;;83,914,521,300;23944;Silent;19928;1;;;;;;;
Puerto Rico;2005;female;25-34 years;6;271874;2.21;Puerto Rico2005;;83,914,521,300;23944;Generation X;19929;1;;;;;;;
Puerto Rico;2005;male;5-14 years;3;295231;1.02;Puerto Rico2005;;83,914,521,300;23944;Millenials;19930;1;;;;;;;
Puerto Rico;2005;female;15-24 years;3;295371;1.02;Puerto Rico2005;;83,914,521,300;23944;Millenials;19931;1;;;;;;;
Puerto Rico;2005;female;5-14 years;0;282182;0;Puerto Rico2005;;83,914,521,300;23944;Millenials;19932;1;;;;;;;
Puerto Rico;2006;male;75+ years;18;84087;21.41;Puerto Rico2006;;87,276,164,400;24943;Silent;19933;0;;;;;;;
Puerto Rico;2006;male;55-74 years;61;287227;21.24;Puerto Rico2006;;87,276,164,400;24943;Silent;19934;0;;;;;;;
Puerto Rico;2006;male;35-54 years;90;449039;20.04;Puerto Rico2006;;87,276,164,400;24943;Boomers;19935;0;;;;;;;
Puerto Rico;2006;male;25-34 years;36;262664;13.71;Puerto Rico2006;;87,276,164,400;24943;Generation X;19936;1;;;;;;;
Puerto Rico;2006;male;15-24 years;38;296984;12.8;Puerto Rico2006;;87,276,164,400;24943;Millenials;19937;1;;;;;;;
Puerto Rico;2006;female;35-54 years;12;515654;2.33;Puerto Rico2006;;87,276,164,400;24943;Boomers;19938;1;;;;;;;
Puerto Rico;2006;female;15-24 years;4;292349;1.37;Puerto Rico2006;;87,276,164,400;24943;Millenials;19939;1;;;;;;;
Puerto Rico;2006;female;55-74 years;3;346943;0.86;Puerto Rico2006;;87,276,164,400;24943;Silent;19940;1;;;;;;;
Puerto Rico;2006;female;75+ years;1;122755;0.81;Puerto Rico2006;;87,276,164,400;24943;Silent;19941;1;;;;;;;
Puerto Rico;2006;female;25-34 years;2;272125;0.73;Puerto Rico2006;;87,276,164,400;24943;Generation X;19942;1;;;;;;;
Puerto Rico;2006;female;5-14 years;0;277415;0;Puerto Rico2006;;87,276,164,400;24943;Millenials;19943;1;;;;;;;
Puerto Rico;2006;male;5-14 years;0;291794;0;Puerto Rico2006;;87,276,164,400;24943;Millenials;19944;1;;;;;;;
Puerto Rico;2007;male;35-54 years;96;448825;21.39;Puerto Rico2007;;89,524,131,600;25625;Boomers;19945;0;;;;;;;
Puerto Rico;2007;male;25-34 years;52;263585;19.73;Puerto Rico2007;;89,524,131,600;25625;Generation X;19946;1;;;;;;;
Puerto Rico;2007;male;75+ years;14;84940;16.48;Puerto Rico2007;;89,524,131,600;25625;Silent;19947;1;;;;;;;
Puerto Rico;2007;male;55-74 years;47;289540;16.23;Puerto Rico2007;;89,524,131,600;25625;Silent;19948;1;;;;;;;
Puerto Rico;2007;male;15-24 years;16;294490;5.43;Puerto Rico2007;;89,524,131,600;25625;Millenials;19949;1;;;;;;;
Puerto Rico;2007;female;55-74 years;14;351052;3.99;Puerto Rico2007;;89,524,131,600;25625;Silent;19950;1;;;;;;;
Puerto Rico;2007;female;35-54 years;15;513804;2.92;Puerto Rico2007;;89,524,131,600;25625;Boomers;19951;1;;;;;;;
Puerto Rico;2007;female;25-34 years;6;272334;2.2;Puerto Rico2007;;89,524,131,600;25625;Generation X;19952;1;;;;;;;
Puerto Rico;2007;female;15-24 years;6;289832;2.07;Puerto Rico2007;;89,524,131,600;25625;Millenials;19953;1;;;;;;;
Puerto Rico;2007;female;75+ years;2;124729;1.6;Puerto Rico2007;;89,524,131,600;25625;Silent;19954;1;;;;;;;
Puerto Rico;2007;male;5-14 years;3;288317;1.04;Puerto Rico2007;;89,524,131,600;25625;Generation Z;19955;1;;;;;;;
Puerto Rico;2007;female;5-14 years;0;272183;0;Puerto Rico2007;;89,524,131,600;25625;Generation Z;19956;1;;;;;;;
Puerto Rico;2008;male;75+ years;22;85490;25.73;Puerto Rico2008;;93,639,316,000;26840;Silent;19957;0;;;;;;;
Puerto Rico;2008;male;35-54 years;107;449809;23.79;Puerto Rico2008;;93,639,316,000;26840;Boomers;19958;0;;;;;;;
Puerto Rico;2008;male;55-74 years;65;291349;22.31;Puerto Rico2008;;93,639,316,000;26840;Silent;19959;0;;;;;;;
Puerto Rico;2008;male;25-34 years;37;264001;14.02;Puerto Rico2008;;93,639,316,000;26840;Generation X;19960;1;;;;;;;
Puerto Rico;2008;male;15-24 years;21;292754;7.17;Puerto Rico2008;;93,639,316,000;26840;Millenials;19961;1;;;;;;;
Puerto Rico;2008;female;55-74 years;18;354699;5.07;Puerto Rico2008;;93,639,316,000;26840;Silent;19962;1;;;;;;;
Puerto Rico;2008;female;35-54 years;16;512979;3.12;Puerto Rico2008;;93,639,316,000;26840;Boomers;19963;1;;;;;;;
Puerto Rico;2008;female;25-34 years;6;272186;2.2;Puerto Rico2008;;93,639,316,000;26840;Generation X;19964;1;;;;;;;
Puerto Rico;2008;female;15-24 years;5;288120;1.74;Puerto Rico2008;;93,639,316,000;26840;Millenials;19965;1;;;;;;;
Puerto Rico;2008;female;75+ years;2;126441;1.58;Puerto Rico2008;;93,639,316,000;26840;Silent;19966;1;;;;;;;
Puerto Rico;2008;male;5-14 years;1;284529;0.35;Puerto Rico2008;;93,639,316,000;26840;Generation Z;19967;1;;;;;;;
Puerto Rico;2008;female;5-14 years;0;266454;0;Puerto Rico2008;;93,639,316,000;26840;Generation Z;19968;1;;;;;;;
Puerto Rico;2009;male;75+ years;31;85763;36.15;Puerto Rico2009;;96,385,638,000;27661;Silent;19969;0;;;;;;;
Puerto Rico;2009;male;55-74 years;82;292914;27.99;Puerto Rico2009;;96,385,638,000;27661;Silent;19970;0;;;;;;;
Puerto Rico;2009;male;35-54 years;111;451905;24.56;Puerto Rico2009;;96,385,638,000;27661;Boomers;19971;0;;;;;;;
Puerto Rico;2009;male;25-34 years;51;263724;19.34;Puerto Rico2009;;96,385,638,000;27661;Generation X;19972;1;;;;;;;
Puerto Rico;2009;male;15-24 years;25;291774;8.57;Puerto Rico2009;;96,385,638,000;27661;Millenials;19973;1;;;;;;;
Puerto Rico;2009;female;25-34 years;7;271400;2.58;Puerto Rico2009;;96,385,638,000;27661;Generation X;19974;1;;;;;;;
Puerto Rico;2009;female;35-54 years;12;513239;2.34;Puerto Rico2009;;96,385,638,000;27661;Boomers;19975;1;;;;;;;
Puerto Rico;2009;female;55-74 years;7;357988;1.96;Puerto Rico2009;;96,385,638,000;27661;Silent;19976;1;;;;;;;
Puerto Rico;2009;female;15-24 years;3;287058;1.05;Puerto Rico2009;;96,385,638,000;27661;Millenials;19977;1;;;;;;;
Puerto Rico;2009;male;5-14 years;1;280317;0.36;Puerto Rico2009;;96,385,638,000;27661;Generation Z;19978;1;;;;;;;
Puerto Rico;2009;female;5-14 years;0;260415;0;Puerto Rico2009;;96,385,638,000;27661;Generation Z;19979;1;;;;;;;
Puerto Rico;2009;female;75+ years;0;127977;0;Puerto Rico2009;;96,385,638,000;27661;Silent;19980;1;;;;;;;
Puerto Rico;2010;male;75+ years;24;85716;28;Puerto Rico2010;;98,381,268,000;28267;Silent;19981;0;;;;;;;
Puerto Rico;2010;male;35-54 years;100;454479;22;Puerto Rico2010;;98,381,268,000;28267;Generation X;19982;0;;;;;;;
Puerto Rico;2010;male;55-74 years;60;294917;20.34;Puerto Rico2010;;98,381,268,000;28267;Silent;19983;0;;;;;;;
Puerto Rico;2010;male;25-34 years;39;262714;14.85;Puerto Rico2010;;98,381,268,000;28267;Generation X;19984;1;;;;;;;
Puerto Rico;2010;male;15-24 years;18;291351;6.18;Puerto Rico2010;;98,381,268,000;28267;Millenials;19985;1;;;;;;;
Puerto Rico;2010;female;55-74 years;15;361444;4.15;Puerto Rico2010;;98,381,268,000;28267;Silent;19986;1;;;;;;;
Puerto Rico;2010;female;35-54 years;20;514121;3.89;Puerto Rico2010;;98,381,268,000;28267;Generation X;19987;1;;;;;;;
Puerto Rico;2010;female;75+ years;2;129428;1.55;Puerto Rico2010;;98,381,268,000;28267;Silent;19988;1;;;;;;;
Puerto Rico;2010;female;25-34 years;4;269903;1.48;Puerto Rico2010;;98,381,268,000;28267;Generation X;19989;1;;;;;;;
Puerto Rico;2010;female;15-24 years;4;286261;1.4;Puerto Rico2010;;98,381,268,000;28267;Millenials;19990;1;;;;;;;
Puerto Rico;2010;female;5-14 years;0;254282;0;Puerto Rico2010;;98,381,268,000;28267;Generation Z;19991;1;;;;;;;
Puerto Rico;2010;male;5-14 years;0;275763;0;Puerto Rico2010;;98,381,268,000;28267;Generation Z;19992;1;;;;;;;
Puerto Rico;2011;male;55-74 years;60;298080;20.13;Puerto Rico2011;;100,351,670,000;28876;Boomers;19993;0;;;;;;;
Puerto Rico;2011;male;75+ years;17;87017;19.54;Puerto Rico2011;;100,351,670,000;28876;Silent;19994;1;;;;;;;
Puerto Rico;2011;male;35-54 years;80;455006;17.58;Puerto Rico2011;;100,351,670,000;28876;Generation X;19995;1;;;;;;;
Puerto Rico;2011;male;25-34 years;42;262837;15.98;Puerto Rico2011;;100,351,670,000;28876;Millenials;19996;1;;;;;;;
Puerto Rico;2011;male;15-24 years;16;289288;5.53;Puerto Rico2011;;100,351,670,000;28876;Millenials;19997;1;;;;;;;
Puerto Rico;2011;female;35-54 years;22;512691;4.29;Puerto Rico2011;;100,351,670,000;28876;Generation X;19998;1;;;;;;;
Puerto Rico;2011;female;25-34 years;7;269310;2.6;Puerto Rico2011;;100,351,670,000;28876;Millenials;19999;1;;;;;;;
Puerto Rico;2011;female;55-74 years;7;365982;1.91;Puerto Rico2011;;100,351,670,000;28876;Boomers;20000;1;;;;;;;
Puerto Rico;2011;female;15-24 years;3;283416;1.06;Puerto Rico2011;;100,351,670,000;28876;Millenials;20001;1;;;;;;;
Puerto Rico;2011;female;5-14 years;2;248914;0.8;Puerto Rico2011;;100,351,670,000;28876;Generation Z;20002;1;;;;;;;
Puerto Rico;2011;female;75+ years;1;132081;0.76;Puerto Rico2011;;100,351,670,000;28876;Silent;20003;1;;;;;;;
Puerto Rico;2011;male;5-14 years;1;270676;0.37;Puerto Rico2011;;100,351,670,000;28876;Generation Z;20004;1;;;;;;;
Puerto Rico;2012;male;55-74 years;60;301891;19.87;Puerto Rico2012;;101,564,800,000;29247;Boomers;20005;1;;;;;;;
Puerto Rico;2012;male;75+ years;17;88081;19.3;Puerto Rico2012;;101,564,800,000;29247;Silent;20006;1;;;;;;;
Puerto Rico;2012;male;35-54 years;71;456110;15.57;Puerto Rico2012;;101,564,800,000;29247;Generation X;20007;1;;;;;;;
Puerto Rico;2012;male;15-24 years;30;287397;10.44;Puerto Rico2012;;101,564,800,000;29247;Millenials;20008;1;;;;;;;
Puerto Rico;2012;male;25-34 years;24;262555;9.14;Puerto Rico2012;;101,564,800,000;29247;Millenials;20009;1;;;;;;;
Puerto Rico;2012;female;55-74 years;18;370902;4.85;Puerto Rico2012;;101,564,800,000;29247;Boomers;20010;1;;;;;;;
Puerto Rico;2012;female;35-54 years;16;512033;3.12;Puerto Rico2012;;101,564,800,000;29247;Generation X;20011;1;;;;;;;
Puerto Rico;2012;female;25-34 years;7;268351;2.61;Puerto Rico2012;;101,564,800,000;29247;Millenials;20012;1;;;;;;;
Puerto Rico;2012;male;5-14 years;2;265879;0.75;Puerto Rico2012;;101,564,800,000;29247;Generation Z;20013;1;;;;;;;
Puerto Rico;2012;female;75+ years;1;134700;0.74;Puerto Rico2012;;101,564,800,000;29247;Silent;20014;1;;;;;;;
Puerto Rico;2012;female;15-24 years;2;280632;0.71;Puerto Rico2012;;101,564,800,000;29247;Millenials;20015;1;;;;;;;
Puerto Rico;2012;female;5-14 years;0;244141;0;Puerto Rico2012;;101,564,800,000;29247;Generation Z;20016;1;;;;;;;
Puerto Rico;2013;male;75+ years;26;88987;29.22;Puerto Rico2013;;102,450,000,000;29510;Silent;20017;0;;;;;;;
Puerto Rico;2013;male;55-74 years;62;305754;20.28;Puerto Rico2013;;102,450,000,000;29510;Boomers;20018;0;;;;;;;
Puerto Rico;2013;male;35-54 years;75;458071;16.37;Puerto Rico2013;;102,450,000,000;29510;Generation X;20019;1;;;;;;;
Puerto Rico;2013;male;25-34 years;21;261857;8.02;Puerto Rico2013;;102,450,000,000;29510;Millenials;20020;1;;;;;;;
Puerto Rico;2013;male;15-24 years;19;285809;6.65;Puerto Rico2013;;102,450,000,000;29510;Millenials;20021;1;;;;;;;
Puerto Rico;2013;female;35-54 years;18;512297;3.51;Puerto Rico2013;;102,450,000,000;29510;Generation X;20022;1;;;;;;;
Puerto Rico;2013;female;25-34 years;7;267016;2.62;Puerto Rico2013;;102,450,000,000;29510;Millenials;20023;1;;;;;;;
Puerto Rico;2013;female;55-74 years;9;375735;2.4;Puerto Rico2013;;102,450,000,000;29510;Boomers;20024;1;;;;;;;
Puerto Rico;2013;female;15-24 years;2;278008;0.72;Puerto Rico2013;;102,450,000,000;29510;Millenials;20025;1;;;;;;;
Puerto Rico;2013;female;5-14 years;1;239617;0.42;Puerto Rico2013;;102,450,000,000;29510;Generation Z;20026;1;;;;;;;
Puerto Rico;2013;male;5-14 years;1;261151;0.38;Puerto Rico2013;;102,450,000,000;29510;Generation Z;20027;1;;;;;;;
Puerto Rico;2013;female;75+ years;0;137363;0;Puerto Rico2013;;102,450,000,000;29510;Silent;20028;1;;;;;;;
Puerto Rico;2014;male;55-74 years;75;309364;24.24;Puerto Rico2014;;102,445,800,000;29515;Boomers;20029;0;;;;;;;
Puerto Rico;2014;male;75+ years;15;89765;16.71;Puerto Rico2014;;102,445,800,000;29515;Silent;20030;1;;;;;;;
Puerto Rico;2014;male;35-54 years;56;460685;12.16;Puerto Rico2014;;102,445,800,000;29515;Generation X;20031;1;;;;;;;
Puerto Rico;2014;male;25-34 years;20;260905;7.67;Puerto Rico2014;;102,445,800,000;29515;Millenials;20032;1;;;;;;;
Puerto Rico;2014;male;15-24 years;20;284397;7.03;Puerto Rico2014;;102,445,800,000;29515;Millenials;20033;1;;;;;;;
Puerto Rico;2014;female;35-54 years;15;513217;2.92;Puerto Rico2014;;102,445,800,000;29515;Generation X;20034;1;;;;;;;
Puerto Rico;2014;female;55-74 years;10;380342;2.63;Puerto Rico2014;;102,445,800,000;29515;Boomers;20035;1;;;;;;;
Puerto Rico;2014;female;25-34 years;4;265511;1.51;Puerto Rico2014;;102,445,800,000;29515;Millenials;20036;1;;;;;;;
Puerto Rico;2014;male;5-14 years;2;256354;0.78;Puerto Rico2014;;102,445,800,000;29515;Generation Z;20037;1;;;;;;;
Puerto Rico;2014;female;15-24 years;2;275354;0.73;Puerto Rico2014;;102,445,800,000;29515;Millenials;20038;1;;;;;;;
Puerto Rico;2014;female;75+ years;1;140033;0.71;Puerto Rico2014;;102,445,800,000;29515;Silent;20039;1;;;;;;;
Puerto Rico;2014;female;5-14 years;0;235029;0;Puerto Rico2014;;102,445,800,000;29515;Generation Z;20040;1;;;;;;;
Puerto Rico;2015;male;75+ years;25;90392;27.66;Puerto Rico2015;;103,143,500,000;29728;Silent;20041;0;;;;;;;
Puerto Rico;2015;male;55-74 years;66;312933;21.09;Puerto Rico2015;;103,143,500,000;29728;Boomers;20042;0;;;;;;;
Puerto Rico;2015;male;35-54 years;74;463417;15.97;Puerto Rico2015;;103,143,500,000;29728;Generation X;20043;1;;;;;;;
Puerto Rico;2015;male;25-34 years;26;259881;10;Puerto Rico2015;;103,143,500,000;29728;Millenials;20044;1;;;;;;;
Puerto Rico;2015;male;15-24 years;9;282974;3.18;Puerto Rico2015;;103,143,500,000;29728;Millenials;20045;1;;;;;;;
Puerto Rico;2015;female;55-74 years;10;384967;2.6;Puerto Rico2015;;103,143,500,000;29728;Boomers;20046;1;;;;;;;
Puerto Rico;2015;female;25-34 years;5;264053;1.89;Puerto Rico2015;;103,143,500,000;29728;Millenials;20047;1;;;;;;;
Puerto Rico;2015;female;35-54 years;7;514290;1.36;Puerto Rico2015;;103,143,500,000;29728;Generation X;20048;1;;;;;;;
Puerto Rico;2015;female;15-24 years;2;272389;0.73;Puerto Rico2015;;103,143,500,000;29728;Millenials;20049;1;;;;;;;
Puerto Rico;2015;female;75+ years;1;142678;0.7;Puerto Rico2015;;103,143,500,000;29728;Silent;20050;1;;;;;;;
Puerto Rico;2015;male;5-14 years;1;251369;0.4;Puerto Rico2015;;103,143,500,000;29728;Generation Z;20051;1;;;;;;;
Puerto Rico;2015;female;5-14 years;0;230178;0;Puerto Rico2015;;103,143,500,000;29728;Generation Z;20052;1;;;;;;;
Qatar;1995;female;15-24 years;0;24859;0;Qatar1995;0.783;8,137,911,978;17559;Generation X;20053;1;;;;;;;
Qatar;1995;female;25-34 years;0;36029;0;Qatar1995;0.783;8,137,911,978;17559;Generation X;20054;1;;;;;;;
Qatar;1995;female;35-54 years;0;39135;0;Qatar1995;0.783;8,137,911,978;17559;Boomers;20055;1;;;;;;;
Qatar;1995;female;5-14 years;0;43647;0;Qatar1995;0.783;8,137,911,978;17559;Millenials;20056;1;;;;;;;
Qatar;1995;female;55-74 years;0;5879;0;Qatar1995;0.783;8,137,911,978;17559;Silent;20057;1;;;;;;;
Qatar;1995;female;75+ years;0;1070;0;Qatar1995;0.783;8,137,911,978;17559;G.I. Generation;20058;1;;;;;;;
Qatar;1995;male;15-24 years;0;45900;0;Qatar1995;0.783;8,137,911,978;17559;Generation X;20059;1;;;;;;;
Qatar;1995;male;25-34 years;0;88331;0;Qatar1995;0.783;8,137,911,978;17559;Generation X;20060;1;;;;;;;
Qatar;1995;male;35-54 years;0;116596;0;Qatar1995;0.783;8,137,911,978;17559;Boomers;20061;1;;;;;;;
Qatar;1995;male;5-14 years;0;46510;0;Qatar1995;0.783;8,137,911,978;17559;Millenials;20062;1;;;;;;;
Qatar;1995;male;55-74 years;0;14190;0;Qatar1995;0.783;8,137,911,978;17559;Silent;20063;1;;;;;;;
Qatar;1995;male;75+ years;0;1303;0;Qatar1995;0.783;8,137,911,978;17559;G.I. Generation;20064;1;;;;;;;
Qatar;2001;female;35-54 years;4;51357;7.79;Qatar2001;;17,538,461,538;32510;Boomers;20065;1;;;;;;;
Qatar;2001;male;35-54 years;11;141836;7.76;Qatar2001;;17,538,461,538;32510;Boomers;20066;1;;;;;;;
Qatar;2001;male;25-34 years;5;99440;5.03;Qatar2001;;17,538,461,538;32510;Generation X;20067;1;;;;;;;
Qatar;2001;male;15-24 years;2;48294;4.14;Qatar2001;;17,538,461,538;32510;Millenials;20068;1;;;;;;;
Qatar;2001;female;25-34 years;1;38718;2.58;Qatar2001;;17,538,461,538;32510;Generation X;20069;1;;;;;;;
Qatar;2001;female;15-24 years;0;32124;0;Qatar2001;;17,538,461,538;32510;Millenials;20070;1;;;;;;;
Qatar;2001;female;5-14 years;0;49711;0;Qatar2001;;17,538,461,538;32510;Millenials;20071;1;;;;;;;
Qatar;2001;female;55-74 years;0;7174;0;Qatar2001;;17,538,461,538;32510;Silent;20072;1;;;;;;;
Qatar;2001;female;75+ years;0;778;0;Qatar2001;;17,538,461,538;32510;Silent;20073;1;;;;;;;
Qatar;2001;male;5-14 years;0;51875;0;Qatar2001;;17,538,461,538;32510;Millenials;20074;1;;;;;;;
Qatar;2001;male;55-74 years;0;17036;0;Qatar2001;;17,538,461,538;32510;Silent;20075;1;;;;;;;
Qatar;2001;male;75+ years;0;1140;0;Qatar2001;;17,538,461,538;32510;Silent;20076;1;;;;;;;
Qatar;2004;male;35-54 years;14;190116;7.36;Qatar2004;;31,734,065,934;45517;Boomers;20077;1;;;;;;;
Qatar;2004;male;25-34 years;4;127398;3.14;Qatar2004;;31,734,065,934;45517;Generation X;20078;1;;;;;;;
Qatar;2004;male;15-24 years;2;67990;2.94;Qatar2004;;31,734,065,934;45517;Millenials;20079;1;;;;;;;
Qatar;2004;female;25-34 years;1;55188;1.81;Qatar2004;;31,734,065,934;45517;Generation X;20080;1;;;;;;;
Qatar;2004;female;15-24 years;0;44307;0;Qatar2004;;31,734,065,934;45517;Millenials;20081;1;;;;;;;
Qatar;2004;female;35-54 years;0;65017;0;Qatar2004;;31,734,065,934;45517;Boomers;20082;1;;;;;;;
Qatar;2004;female;5-14 years;0;53572;0;Qatar2004;;31,734,065,934;45517;Millenials;20083;1;;;;;;;
Qatar;2004;female;55-74 years;0;9409;0;Qatar2004;;31,734,065,934;45517;Silent;20084;1;;;;;;;
Qatar;2004;female;75+ years;0;1300;0;Qatar2004;;31,734,065,934;45517;Silent;20085;1;;;;;;;
Qatar;2004;male;5-14 years;0;54893;0;Qatar2004;;31,734,065,934;45517;Millenials;20086;1;;;;;;;
Qatar;2004;male;55-74 years;0;26617;0;Qatar2004;;31,734,065,934;45517;Silent;20087;1;;;;;;;
Qatar;2004;male;75+ years;0;1384;0;Qatar2004;;31,734,065,934;45517;Silent;20088;1;;;;;;;
Qatar;2005;male;15-24 years;7;73205;9.56;Qatar2005;0.837;44,530,494,505;55899;Millenials;20089;1;;;;;;;
Qatar;2005;male;25-34 years;5;153674;3.25;Qatar2005;0.837;44,530,494,505;55899;Generation X;20090;1;;;;;;;
Qatar;2005;male;55-74 years;1;32745;3.05;Qatar2005;0.837;44,530,494,505;55899;Silent;20091;1;;;;;;;
Qatar;2005;female;25-34 years;1;62046;1.61;Qatar2005;0.837;44,530,494,505;55899;Generation X;20092;1;;;;;;;
Qatar;2005;male;35-54 years;3;225317;1.33;Qatar2005;0.837;44,530,494,505;55899;Boomers;20093;1;;;;;;;
Qatar;2005;female;15-24 years;0;46042;0;Qatar2005;0.837;44,530,494,505;55899;Millenials;20094;1;;;;;;;
Qatar;2005;female;35-54 years;0;71166;0;Qatar2005;0.837;44,530,494,505;55899;Boomers;20095;1;;;;;;;
Qatar;2005;female;5-14 years;0;56746;0;Qatar2005;0.837;44,530,494,505;55899;Millenials;20096;1;;;;;;;
Qatar;2005;female;55-74 years;0;10108;0;Qatar2005;0.837;44,530,494,505;55899;Silent;20097;1;;;;;;;
Qatar;2005;female;75+ years;0;1349;0;Qatar2005;0.837;44,530,494,505;55899;Silent;20098;1;;;;;;;
Qatar;2005;male;5-14 years;0;62794;0;Qatar2005;0.837;44,530,494,505;55899;Millenials;20099;1;;;;;;;
Qatar;2005;male;75+ years;0;1426;0;Qatar2005;0.837;44,530,494,505;55899;Silent;20100;1;;;;;;;
Qatar;2006;male;75+ years;1;1511;66.18;Qatar2006;;60,882,142,857;64762;Silent;20101;0;;;;;;;
Qatar;2006;male;35-54 years;13;252854;5.14;Qatar2006;;60,882,142,857;64762;Boomers;20102;1;;;;;;;
Qatar;2006;female;15-24 years;2;54988;3.64;Qatar2006;;60,882,142,857;64762;Millenials;20103;1;;;;;;;
Qatar;2006;male;25-34 years;7;200436;3.49;Qatar2006;;60,882,142,857;64762;Generation X;20104;1;;;;;;;
Qatar;2006;male;55-74 years;1;33952;2.95;Qatar2006;;60,882,142,857;64762;Silent;20105;1;;;;;;;
Qatar;2006;female;25-34 years;2;68246;2.93;Qatar2006;;60,882,142,857;64762;Generation X;20106;1;;;;;;;
Qatar;2006;male;15-24 years;2;120029;1.67;Qatar2006;;60,882,142,857;64762;Millenials;20107;1;;;;;;;
Qatar;2006;female;35-54 years;1;77166;1.3;Qatar2006;;60,882,142,857;64762;Boomers;20108;1;;;;;;;
Qatar;2006;female;5-14 years;0;57408;0;Qatar2006;;60,882,142,857;64762;Millenials;20109;1;;;;;;;
Qatar;2006;female;55-74 years;0;10910;0;Qatar2006;;60,882,142,857;64762;Silent;20110;1;;;;;;;
Qatar;2006;female;75+ years;0;1413;0;Qatar2006;;60,882,142,857;64762;Silent;20111;1;;;;;;;
Qatar;2006;male;5-14 years;0;61177;0;Qatar2006;;60,882,142,857;64762;Millenials;20112;1;;;;;;;
Qatar;2007;male;55-74 years;3;36856;8.14;Qatar2007;;79,712,087,912;71460;Silent;20113;1;;;;;;;
Qatar;2007;male;25-34 years;13;259649;5.01;Qatar2007;;79,712,087,912;71460;Generation X;20114;1;;;;;;;
Qatar;2007;male;35-54 years;14;301723;4.64;Qatar2007;;79,712,087,912;71460;Boomers;20115;1;;;;;;;
Qatar;2007;male;15-24 years;6;158535;3.78;Qatar2007;;79,712,087,912;71460;Millenials;20116;1;;;;;;;
Qatar;2007;female;25-34 years;2;76736;2.61;Qatar2007;;79,712,087,912;71460;Generation X;20117;1;;;;;;;
Qatar;2007;male;5-14 years;1;61319;1.63;Qatar2007;;79,712,087,912;71460;Generation Z;20118;1;;;;;;;
Qatar;2007;female;15-24 years;1;61878;1.62;Qatar2007;;79,712,087,912;71460;Millenials;20119;1;;;;;;;
